listing_id,title,brand,price_raw,price_sgd,condition,likes_count,time_created,seller_username,seller_name,seller_url,url,thumbnail_url,photo_urls,description,scraped_at
1460812921,Mint Rolex GMT Master II Oyster 116718LN 116718 Black Dial Z28374 May 2013,rolex,"S$44,800",44800.0,Lightly used,0.0,2026-09-10 09:45:16,watchexchange.sg,Watch Exchange,https://www.carousell.sg/u/watchexchange.sg/,https://www.carousell.sg/p/1460812921,https://media.karousell.com/media/photos/products/2026/9/10/mint_rolex_gmt_master_ii_oyste_1789033515_0df2dbc1_progressive_thumbnail,https://media.karousell.com/media/photos/products/2026/9/10/mint_rolex_gmt_master_ii_oyste_1789033515_0df2dbc1_progressive_thumbnail,"Mint Rolex GMT Master II Oyster 116718LN 116718 Black Dial Z28374 May 2013
Price: $44,800

Brand: Rolex
Model: 116718LN
Condition: Mint
Dial: Black
Case Diameter: 40mm
Material: Yellow Gold
Original Box: Yes
Original Cert/Papers: Yes
Dated: May 2013
Warranty: 1 Year Warranty by Watchlab Singapore
Remarks: Local AD, Full Set with Both Tags

Available at Gallery Boutique, Far East Plaza #03-132

All prices are subject to change without notice
No reservation unless with agreed deposit.

------------------
💳 Fl",2026-09-10 09:46:19
1434054396,2020 Rolex Green Submariner 126610LV MK 1 Bezel with Certificate & Box,rolex,"S$17,500",17500.0,Lightly used,17.0,,davidofftimepieces,Davidoff,https://www.carousell.sg/u/davidofftimepieces/,https://www.carousell.sg/p/1434054396,https://media.karousell.com/media/photos/products/2026/4/24/2020_rolex_green_submariner_12_1777018233_c537f3d3_progressive_thumbnail.jpg,https://media.karousell.com/media/photos/products/2026/4/24/2020_rolex_green_submariner_12_1777018233_c537f3d3_progressive_thumbnail.jpg,"Looking for a birth year or a sentimental timepiece?
Visit our website @ www.vdtimepieces.com

Brand: Rolex
Model: Submariner
Ref no. 126610LV
Serial no. Random series (Dated 2020)
Dial: Black Glossy Dial
Material: Stainless Steel
Case (mm) 40mm
Accessories: Official Rolex card certificate (Dated 2020), Submariner manual booklet, Guarantee manual booklet, COSC Green Tag, Serialized White Hangtag and Rolex fitted box.

The mid-case is in excellent condition.

Excellent MK 1 green ceramic bezel with sharp cir",2026-09-10 09:46:19
1460812370,Rolex Green Leather Watch Travel Pouch,rolex,S$50,50.0,Brand new,0.0,2026-09-10 09:42:21,life1122,wendylin,https://www.carousell.sg/u/life1122/,https://www.carousell.sg/p/1460812370,https://media.karousell.com/media/photos/products/2026/9/10/rolex_green_leather_watch_trav_1789033341_90c77d98_progressive_thumbnail.jpg,https://media.karousell.com/media/photos/products/2026/9/10/rolex_green_leather_watch_trav_1789033341_90c77d98_progressive_thumbnail.jpg,"Authentic Rolex watch pouch
Green pebbled leather exterior
Embossed Rolex crown logo on front
Perfect for watch storage or travel
Fr Rolex Singapore ",2026-09-10 09:46:19
1460809794,"Brand New 2026 Rolex 126500LN Daytona Cosmograph Black Dial Stainless Steel Oyster Bracelet """"Godzilla""""",rolex,"S$37,990",37990.0,Brand new,1.0,2026-09-10 09:30:00,bellewatchsg,,https://www.carousell.sg/u/bellewatchsg/,https://www.carousell.sg/p/1460809794,https://media.karousell.com/media/photos/products/2026/9/10/brand_new_2026_rolex_126500ln__1789032600_855ff75e_progressive_thumbnail,https://media.karousell.com/media/photos/products/2026/9/10/brand_new_2026_rolex_126500ln__1789032600_855ff75e_progressive_thumbnail,"Brand New 2026 Rolex 126500LN Daytona Cosmograph Black Dial Stainless Steel Oyster Bracelet """"Godzilla""""

** Shop Based **

**Brand New, Unworn Condition**

Case Size: 40MM
Dated: April 2026 (Factory Agent Warranty until April 2031)
Dial: Black
Bracelet Material: Stainless Steel Oyster
Full Set
Original Box, Original Paper (NFC Card)

In-Store Application for RX-8 Watch Protection Film Available From $268 Onwards.

Shop based 

📍  The Centrepoint Orchard, 176 Orchard Rd, Singapore 238843
#",2026-09-10 09:46:19
1460809311,Pre-Owned Rolex Submariner Date 40mm 116610LN - Discontinued,rolex,"S$14,350",14350.0,Lightly used,0.0,2026-09-10 09:28:07,chuanwatch,Chuan Watch,https://www.carousell.sg/u/chuanwatch/,https://www.carousell.sg/p/1460809311,https://media.karousell.com/media/photos/products/2026/9/10/preowned_rolex_submariner_date_1789032487_5ed422f5_progressive_thumbnail,https://media.karousell.com/media/photos/products/2026/9/10/preowned_rolex_submariner_date_1789032487_5ed422f5_progressive_thumbnail,"Rolex Submariner Date 40mm 116610LN - Discontinued 

REF :  116610LN-0001 

*AVAILABLE 
Asking Price of SGD$14,350 
(Negotiable, 2% Off via Cash / Bank Wire / PayNow)

Condition :
Pre-Owned in Near-MINT Condition  
Alpha-Numerical Series (Circa 2017) 
Complete Box, Guarantee Card, 
Care Booklet and Hang Tag 
(Manual Booklet not available) 
Originally Purchased in JUNE 2017 
Discontinued Model by Rolex 

Dial :
Black Lacquered 

Case Material : 
Stainless Steel 

Bezel Material :
Stai",2026-09-10 09:46:19
1460807174,Preowned 2019 Patek Philippe Aquanaut Jumbo 5168G-001 Blue Dial Automatic White Gold Casing Rubber Strap,rolex,"S$116,990",116990.0,Like new,1.0,2026-09-10 09:19:58,bellewatchsg,,https://www.carousell.sg/u/bellewatchsg/,https://www.carousell.sg/p/1460807174,https://media.karousell.com/media/photos/products/2026/9/10/preowned_2019_patek_philippe_a_1789031998_d103a5fa_progressive_thumbnail,https://media.karousell.com/media/photos/products/2026/9/10/preowned_2019_patek_philippe_a_1789031998_d103a5fa_progressive_thumbnail,"Preowned 2019 Patek Philippe Aquanaut Jumbo 5168G-001 Blue Dial Automatic White Gold Casing Rubber Strap

** Shop Based **

**Mint Condition, Like New**

Case Size: 42MM
Dated: March 2019 
Dial: Blue Dial
Bracelet Material: Blue Rubber Strap
Full Set Original Box, Original Paper

In-Store Application for RX-8 Watch Protection Film Available From $268 Onwards.

Shop based 

📍 The Centrepoint Orchard, 176 Orchard Rd, Singapore 238843
#01-08. 
Shop contact: 6908 0030
Opening hours: 12pm - 7pm

Additional 5.5% ",2026-09-10 09:46:19
1460805896,LNIB Rolex Daytona Godzilla Oyster 116500LN 116500 Black Dial Z28523 Jun 2023,rolex,"S$33,900",33900.0,Like new,2.0,2026-09-10 09:15:14,watchexchange.sg,Watch Exchange,https://www.carousell.sg/u/watchexchange.sg/,https://www.carousell.sg/p/1460805896,https://media.karousell.com/media/photos/products/2026/9/10/lnib_rolex_daytona_godzilla_oy_1789031774_2c3679f2_progressive_thumbnail,https://media.karousell.com/media/photos/products/2026/9/10/lnib_rolex_daytona_godzilla_oy_1789031774_2c3679f2_progressive_thumbnail,"LNIB Rolex Daytona Godzilla Oyster 116500LN 116500 Black Dial Z28523 Jun 2023
Price: $33,900

Brand: Rolex
Model: 116500LN
Condition: LNIB
Dial: Black
Case Diameter: 40mm
Material: Stainless Steel
Original Box: Yes
Original Cert/Papers: Yes
Dated: Jun 2023
Warranty: Manufacturer's Warranty ending on Jun 2028
Remarks: Protective Film Applied, Full Set with White Tag

Available at Flagship Boutique, Far East Plaza #01-01

All prices are subject to change without notice
No reservation unless with agreed deposi",2026-09-10 09:46:19
1455227680,Mint Rolex Daytona Oyster 116505 Pink Dial Z27723 Jun 2020,rolex,"S$57,800",57800.0,Lightly used,45.0,,watchexchange.sg,Watch Exchange,https://www.carousell.sg/u/watchexchange.sg/,https://www.carousell.sg/p/1455227680,https://media.karousell.com/media/photos/products/2026/8/13/mint_rolex_daytona_oyster_1165_1786598081_f2b7b41b_progressive_thumbnail,https://media.karousell.com/media/photos/products/2026/8/13/mint_rolex_daytona_oyster_1165_1786598081_f2b7b41b_progressive_thumbnail,"Mint Rolex Daytona Oyster 116505 Pink Dial Z27723 Jun 2020
Price: $57,800

Brand: Rolex
Model: 116505
Condition: Mint
Dial: Pink
Case Diameter: 40mm
Material: Rose Gold
Original Box: Yes
Original Cert/Papers: Yes
Dated: Jun 2020
Warranty: 1 Year Warranty by Watchlab Singapore
Remarks: Protective Film Applied, Full Set

Available at Gallery Boutique, Far East Plaza #03-132

All prices are subject to change without notice
No reservation unless with agreed deposit.

------------------
💳 Flexible payment option",2026-09-10 09:46:19
1441429255,2021 Rolex Datejust 31mm 278240 Blue Roman,rolex,"S$11,300",11300.0,Like new,3.0,,watchhunts,Watchhunts,https://www.carousell.sg/u/watchhunts/,https://www.carousell.sg/p/1441429255,https://media.karousell.com/media/photos/products/2026/6/2/2021_rolex_datejust_31mm_27824_1780378368_7c753784_progressive_thumbnail.jpg,https://media.karousell.com/media/photos/products/2026/6/2/2021_rolex_datejust_31mm_27824_1780378368_7c753784_progressive_thumbnail.jpg,"Visit our tele group for live updates! https://bit.ly/4c8ix8u

Rolex DateJust 31
Model No. - 278240
Condition - Pre-Owned, Hairline scratches
Case Material	- Stainless Steel
Case Diameter - 31mm
Movement  - Automatic
Certificate Details - Yes, Dec 2021
Box - Yes",2026-09-10 09:46:19
1445466944,Rolex Datejust 179178 Yellow Gold Jubilee Unpolished (2010),rolex,"S$24,800",24800.0,Like new,3.0,,watchhunts,Watchhunts,https://www.carousell.sg/u/watchhunts/,https://www.carousell.sg/p/1445466944,https://media.karousell.com/media/photos/products/2026/6/23/rolex_datejust_179178_yellow_g_1782193118_c5e509f1_progressive_thumbnail.jpg,https://media.karousell.com/media/photos/products/2026/6/23/rolex_datejust_179178_yellow_g_1782193118_c5e509f1_progressive_thumbnail.jpg,"Visit our tele group for live updates! https://bit.ly/4c8ix8u

Rolex DateJust 26  
Model No. - 179178
Condition - Pre-Owned, Mint, unpolished
In-house service done
Case Material	- Yellow Gold
Case Diameter - 26mm
Movement  - Automatic
Certificate Details - Yes, Overseas AD
Nov 2010
Copy of original purchase receipt
Box - Yes",2026-09-10 09:46:19
1410607354,2018 Mint Rolex Daytona 116515LN Rose Gold Black Leather Strap,rolex,"S$42,000",42000.0,Like new,61.0,,watchhunts,Watchhunts,https://www.carousell.sg/u/watchhunts/,https://www.carousell.sg/p/1410607354,https://media.karousell.com/media/photos/products/2025/12/19/2018_mint_rolex_daytona_rose_g_1766127880_59ac36e9_progressive_thumbnail.jpg,https://media.karousell.com/media/photos/products/2025/12/19/2018_mint_rolex_daytona_rose_g_1766127880_59ac36e9_progressive_thumbnail.jpg,"Rolex Daytona leather strap 
Model No. - 116515LN
Condition - Pre-Owned, Mint
3rd party stickers intact
In-house service done  
Case Material	- Rose Gold
Case Diameter - 40mm
Movement  - Automatic
Certificate Details - Yes, Overseas AD
May 2018
Box	- Yes

Tele- watchhunts",2026-09-10 09:46:19
1459341002,Rolex 126334 Datejust 41 Blue Oyster (Aug 26),rolex,"S$16,800",16800.0,Like new,7.0,,thewatchvault,The Watch Vault,https://www.carousell.sg/u/thewatchvault/,https://www.carousell.sg/p/1459341002,https://media.karousell.com/media/photos/products/2026/9/3/rolex_126334_datejust_41_blue__1788416200_92dc06d9_progressive_thumbnail,https://media.karousell.com/media/photos/products/2026/9/3/rolex_126334_datejust_41_blue__1788416200_92dc06d9_progressive_thumbnail,"Condition: Pre-Owned
Brand: Rolex 
Reference: 126334
Model: Datejust 41 
Material: Oystersteel and White Gold 
Dial: Bright Blue 
Series: AN
Box/Papers: Yes
Warranty Date: 08/2026
Remarks: 
Price: $16,800",2026-09-10 09:46:19
1301684021,"100% Authentic Luxury Watches, We Sell Rolex, Patek Philippe, Audemars Piguet, Richard Mille, Vacheron Constantin, Omega, Cartier, Tudor, Franck Muller, Hublot and more",rolex,S$1,1.0,Brand new,213.0,,watchexchange.sg,Watch Exchange,https://www.carousell.sg/u/watchexchange.sg/,https://www.carousell.sg/p/1301684021,https://media.karousell.com/media/photos/products/2026/3/3/100_authentic_luxury_watches_w_1772527852_b9d3f762_progressive_thumbnail,https://media.karousell.com/media/photos/products/2026/3/3/100_authentic_luxury_watches_w_1772527852_b9d3f762_progressive_thumbnail,"With over 30,000 luxury timepieces sold, supported by 8,000+ verified 5-star customer reviews, and a commitment to client-focused service, every purchase at Watch Exchange comes with guaranteed authentic timepieces and a smooth, seamless buying experience.

Every timepiece we list undergoes rigorous authentication and an extensive 60-point inspection, meticulously performed by our experienced watch experts. This thorough examination ensures that no detail, however small, is overlooked, guaranteeing the high",2026-09-10 09:46:19
1455994354,Rolex Submariner 124060 _ Aug 2026,rolex,"S$17,100",17100.0,Brand new,6.0,,thefinesttime,The Finest Time,https://www.carousell.sg/u/thefinesttime/,https://www.carousell.sg/p/1455994354,https://media.karousell.com/media/photos/products/2026/8/24/rolex_submariner_124060___aug__1787567336_257dfb59_progressive_thumbnail,https://media.karousell.com/media/photos/products/2026/8/24/rolex_submariner_124060___aug__1787567336_257dfb59_progressive_thumbnail,"Model:                                  Rolex Submariner
Reference:                         124060
Case Diameter:              41MM
Dial Color:                          Black 
Material:                              Steel 
Bezel Material:               Ceramic
Bracelet material:       Steel 
Series:                                    Alphanumeric
New or Used:                   New
Box & Paper:                     Yes,full set with white tag
Date of Purchase:         August 2026
Warranty:          ",2026-09-10 09:46:19
1411011356,"🏆 2025 Carousell Specialist Award Winner  Singapore’s Trusted House for Authentic Luxury Watches Rolex, Patek Philippe, Audemars Piguet, Cartier, Tudor and many more!",rolex,"S$86,918,918",86918918.0,Brand new,15.0,,houseofwatches.sg,House of Watches Singapore,https://www.carousell.sg/u/houseofwatches.sg/,https://www.carousell.sg/p/1411011356,https://media.karousell.com/media/photos/products/2026/8/19/_2025_carousell_specialist_awa_1787132543_650c0086_progressive_thumbnail.jpg,https://media.karousell.com/media/photos/products/2026/8/19/_2025_carousell_specialist_awa_1787132543_650c0086_progressive_thumbnail.jpg,"Visit our official website: 
www.houseofwatches.sg

We are located at: 
14 Scotts Road #04-146 Far East Plaza Singapore 228213
Open Daily, 1130am-730pm

We are honoured to be awarded the 2025 Carousell Specialist Award, a recognition given to sellers who consistently demonstrate professionalism, authenticity, transparency, and exceptional customer satisfaction.

We have built our reputation as one of Singapore’s most trusted House for Authentic Luxury Timepieces, backed by:

🏆 2025 Carousell Specialist Awar",2026-09-10 09:46:19
1450615137,Mint Rolex Sky Dweller Oysterflex 326235 Slate Dial Z27027 Feb 2023,rolex,"S$46,700",46700.0,Lightly used,29.0,,watchexchange.sg,Watch Exchange,https://www.carousell.sg/u/watchexchange.sg/,https://www.carousell.sg/p/1450615137,https://media.karousell.com/media/photos/products/2026/9/7/mint_rolex_sky_dweller_oysterf_1788772295_fed2973b_progressive_thumbnail,https://media.karousell.com/media/photos/products/2026/9/7/mint_rolex_sky_dweller_oysterf_1788772295_fed2973b_progressive_thumbnail,"Mint Rolex Sky Dweller Oysterflex 326235 Slate Dial Z27027 Feb 2023
Price: $46,700

Brand: Rolex
Model: 326235
Condition: Mint
Dial: Slate
Case Diameter: 42mm
Material: Rose Gold
Original Box: Yes
Original Cert/Papers: Yes
Dated: Feb 2023
Warranty: Manufacturer's Warranty ending on Feb 2028
Remarks: Full Set with White Tag, Strap Size D & F

Available at Gallery Boutique, Far East Plaza #03-132

All prices are subject to change without notice
No reservation unless with agreed deposit.

------------------
💳 ",2026-09-10 09:46:19
1429089026,"🏆 2025 Carousell Specialist Award Winner Your Trusted House for Authentic Luxury Timepieces — featuring Rolex, Patek Philippe, Audemars Piguet, Cartier, Tudor and more.",rolex,"S$86,918,918",86918918.0,Brand new,6.0,,houseofwatches.sg,House of Watches Singapore,https://www.carousell.sg/u/houseofwatches.sg/,https://www.carousell.sg/p/1429089026,https://media.karousell.com/media/photos/products/2026/3/31/_2025_carousell_specialist_awa_1774947997_b4c5cb27_progressive_thumbnail,https://media.karousell.com/media/photos/products/2026/3/31/_2025_carousell_specialist_awa_1774947997_b4c5cb27_progressive_thumbnail,"🌐 www.houseofwatches.sg

Buy Sell Trade Consign Authentic Luxury Timepieces with Absolute Peace of Mind! 

🏆 Carousell 2025 Specialist Award Winner – Luxury Watches (Modern)
🏆 Singapore Consumers’ Choice Award 2025/2026
🏆 SME Excellence Business Award Achiever

⸻

⭐ WHY CHOOSE HOUSE OF WATCHES?

✅ 100% Authenticity Guaranteed
✅ Stringent 5-Step Professional Authentication
✅ Transparent & Fair Market Pricing
✅ Proper Documentation Provided
✅ Licensed Second-Hand Dealer in Singapore
✅ Award-Winning & Highly R",2026-09-10 09:46:19
1455145014,Mint Rolex GMT Master II Sprite Oyster 126729VTNR Green Dial Z26974 Jan 2026,rolex,"S$58,800",58800.0,Lightly used,19.0,,watchexchange.sg,Watch Exchange,https://www.carousell.sg/u/watchexchange.sg/,https://www.carousell.sg/p/1455145014,https://media.karousell.com/media/photos/products/2026/8/12/mint_rolex_gmt_master_ii_sprit_1786496740_35507c09_progressive_thumbnail,https://media.karousell.com/media/photos/products/2026/8/12/mint_rolex_gmt_master_ii_sprit_1786496740_35507c09_progressive_thumbnail,"Mint Rolex GMT Master II Sprite Oyster 126729VTNR Green Dial Z26974 Jan 2026
Price: $58,800

Brand: Rolex
Model: 126729VTNR
Condition: Mint
Dial: Green
Case Diameter: 40mm
Material: White Gold
Original Box: Yes
Original Cert/Papers: Yes
Dated: Jan 2026
Warranty: Manufacturer's Warranty ending on Jan 2031
Remarks: Full Set, AD Retail Price @ S$77,200

Available at Gallery Boutique, Far East Plaza #03-132

All prices are subject to change without notice
No reservation unless with agreed deposit.

------------",2026-09-10 09:46:19
1416202322,"Sell Rolex, Patek, AP & more at Top-Tier Pricing | INSTANT CASH OUT | Your Trusted Watch Buyer – House of Watches",rolex,"S$86,918,918",86918918.0,Lightly used,12.0,,houseofwatches.sg,House of Watches Singapore,https://www.carousell.sg/u/houseofwatches.sg/,https://www.carousell.sg/p/1416202322,https://media.karousell.com/media/photos/products/2026/1/17/sell_rolex_patek_ap_and_more_a_1768672721_59434176_progressive_thumbnail.jpg,https://media.karousell.com/media/photos/products/2026/1/17/sell_rolex_patek_ap_and_more_a_1768672721_59434176_progressive_thumbnail.jpg,"
🌐 Website: www.houseofwatches.sg

📍 Visit Our Boutique:
14 Scotts Road, #04-146 Far East Plaza, Singapore 228213

Looking to sell your luxury watch in Singapore?
At House of Watches Singapore, we provide a safe, transparent, and professional way to sell your timepiece with complete peace of mind.

We buy & sell Rolex, Patek Philippe, Audemars Piguet, Cartier, Tudor, Omega and more.

⸻

Why Choose House of Watches?

🔒 Trusted Physical Boutique
Operate from a licensed retail boutique at Far East Plaza — not ",2026-09-10 09:46:19
1460803826,Rolex GMT-Master II 116710LN,rolex,"S$14,512",14512.0,Lightly used,0.0,2026-09-10 09:07:22,watchbanka23,watch,https://www.carousell.sg/u/watchbanka23/,https://www.carousell.sg/p/1460803826,https://media.karousell.com/media/photos/products/2026/9/10/rolex_gmtmaster_ii_116710ln_1789031242_aa288308_progressive_thumbnail,https://media.karousell.com/media/photos/products/2026/9/10/rolex_gmtmaster_ii_116710ln_1789031242_aa288308_progressive_thumbnail,"M260777URLX

Watch Condition
Good

Warranty Card Year
N/A

Diameter
40mm

Movement
Automatic

Case Material
Steel

Dial Color
Black

Accessories
No other accessories

No Exchange Thank You

Want to see more watches we have please follow us on:
Website: https://www.mingwatchchannel.com/
Youtube: https://www.youtube.com/@mingwatchchannel
IG: mingwatchchannel
Facebook: Ming Watch Channel
Physical Store Location: iSQUARE 4/F Shop 403-404, Tsim Sha Tsui, Hong Kong
WAP: https://bit.",2026-09-10 09:46:19
1460803253,New Rolex Datejust Jubilee 278274 Blue Roman Dial Z28529 Jan 2026,rolex,"S$15,500",15500.0,Brand new,0.0,2026-09-10 09:05:17,watchexchange.sg,Watch Exchange,https://www.carousell.sg/u/watchexchange.sg/,https://www.carousell.sg/p/1460803253,https://media.karousell.com/media/photos/products/2026/9/10/new_rolex_datejust_jubilee_278_1789031173_17bf3c20_progressive_thumbnail,https://media.karousell.com/media/photos/products/2026/9/10/new_rolex_datejust_jubilee_278_1789031173_17bf3c20_progressive_thumbnail,"New Rolex Datejust Jubilee 278274 Blue Roman Dial Z28529 Jan 2026
Price: $15,500

Brand: Rolex
Model: 278274
Condition: New
Dial: Blue Roman
Case Diameter: 31mm
Material: Stainless Steel & White Gold
Original Box: Yes
Original Cert/Papers: Yes
Dated: Jan 2026
Warranty: Manufacturer's Warranty ending on Jan 2031
Remarks: Full Set

Available at Gallery Boutique, Far East Plaza #03-132

All prices are subject to change without notice
No reservation unless with agreed deposit.

------------------
💳 Flexible pay",2026-09-10 09:46:19
1429555945,Rolex 126720VTNR GMT-Master II Oyster Sprite (Mar 26),rolex,"S$21,300",21300.0,Brand new,16.0,,thewatchvault,The Watch Vault,https://www.carousell.sg/u/thewatchvault/,https://www.carousell.sg/p/1429555945,https://media.karousell.com/media/photos/products/2026/4/1/rolex_126720vtnr_gmtmaster_ii__1775026086_b388b6ba_progressive_thumbnail,https://media.karousell.com/media/photos/products/2026/4/1/rolex_126720vtnr_gmtmaster_ii__1775026086_b388b6ba_progressive_thumbnail,"Condition: New
Brand: Rolex
Reference: 126720VTNR-0001
Model: GMT-Master II
Material: Steel
Dial: Black
Series: AN
Box/Papers: Yes
Warranty Date: 03/2026
Remarks:
Price: $21,300",2026-09-10 09:46:19
1428467743,Rolex 276200 Oyster Perpetual OP 28 Black (Mar 26),rolex,"S$8,650",8650.0,Brand new,11.0,,thewatchvault,The Watch Vault,https://www.carousell.sg/u/thewatchvault/,https://www.carousell.sg/p/1428467743,https://media.karousell.com/media/photos/products/2026/3/26/rolex_276200_oyster_perpetual__1774501042_6c3d4728_progressive_thumbnail,https://media.karousell.com/media/photos/products/2026/3/26/rolex_276200_oyster_perpetual__1774501042_6c3d4728_progressive_thumbnail,"Condition: New
Brand: Rolex
Reference: 276200-0010
Model: Oyster Perpetual 28
Material: Steel
Dial: Black
Series: AN
Box/Papers: Yes
Warranty Date: 03/2026
Remarks:
Price: $8,650",2026-09-10 09:46:19
1460802609,Rolex 26 mm Gold Watch links,rolex,S$350,350.0,Like new,0.0,2026-09-10 09:02:42,sheen888,Sheen,https://www.carousell.sg/u/sheen888/,https://www.carousell.sg/p/1460802609,https://media.karousell.com/media/photos/products/2026/9/10/rolex_26_mm_gold_watch_links_1789030962_5d3b6199_progressive_thumbnail.jpg,https://media.karousell.com/media/photos/products/2026/9/10/rolex_26_mm_gold_watch_links_1789030962_5d3b6199_progressive_thumbnail.jpg,"Rolex 26 mm Gold Watch links 
Wts:0.6gm
9pcs 
$350 each ",2026-09-10 09:46:19
1447367072,"Consign your Luxury Watches with us. We Accept Rolex, Patek Philippe, Audemars Piguet, Tudor, Cartier, Hublot, Franck Muller, Vacheron Constantin, Zenith, and other luxury Brands.",rolex,S$1,1.0,Brand new,6.0,,watchexchange.sg,Watch Exchange,https://www.carousell.sg/u/watchexchange.sg/,https://www.carousell.sg/p/1447367072,https://media.karousell.com/media/photos/products/2026/7/3/consign_your_luxury_watches_wi_1783066221_5a14d578_progressive_thumbnail,https://media.karousell.com/media/photos/products/2026/7/3/consign_your_luxury_watches_wi_1783066221_5a14d578_progressive_thumbnail,"✨ 75% of consigned watches are sold within 30 days.

Consign your luxury timepiece with Watch Exchange for a seamless selling experience, designed to maximise returns with complete convenience.

With our self-owned boutique at Far East Plaza, every consignment is handled with professionalism and peace of mind.

We connect your timepiece with the right buyers to achieve strong market value, supported by a structured and hassle-free process.

📩 Get a free, no-obligation quote today:
DM us or Whats-App us at +",2026-09-10 09:46:19
1460715010,Rolex Oyster Perpetual 28mm Datejust Mother of Pearl Diamond Watch,rolex,"S$16,500",16500.0,Brand new,0.0,,jansen15,Jem,https://www.carousell.sg/u/jansen15/,https://www.carousell.sg/p/1460715010,https://media.karousell.com/media/photos/products/2026/9/10/rolex_oyster_perpetual_28mm_da_1789004689_1cc2d718_progressive_thumbnail.jpg,https://media.karousell.com/media/photos/products/2026/9/10/rolex_oyster_perpetual_28mm_da_1789004689_1cc2d718_progressive_thumbnail.jpg,"- Rolex Oyster Perpetual Datejust
- Stunning Mother of Pearl MOP with 10 point diamonds 
- Model 279174, 28mm
- Purchased in Aug 2026
- Unsized oyster steel bracelet, Full Set",2026-09-10 09:46:19
1460801770,"Brand New 2026/09 Rolex GMT-Master II ""Batgirl"" - 126710BLNR Jubilee PB1700",rolex,"S$25,300",25300.0,Brand new,0.0,2026-09-10 08:59:06,watch_playboy,Watch Playboy,https://www.carousell.sg/u/watch_playboy/,https://www.carousell.sg/p/1460801770,https://media.karousell.com/media/photos/products/2026/9/10/brand_new_202609_rolex_gmtmast_1789032107_6dd19d16_progressive_thumbnail,https://media.karousell.com/media/photos/products/2026/9/10/brand_new_202609_rolex_gmtmast_1789032107_6dd19d16_progressive_thumbnail,"Brand: Rolex   
Model: 126710BLNR Jubilee (PB1700)
Condition: Brand New
Dial: Black
Case Diameter: 40 mm   
Material: Stainless Steel   
Original box: Yes   
Original cert/papers: Yes  (with Green New Tag)
Dated: 2026/09
Warranty: 5 Years International Warranty from Original Date of Purchase from ROLEX
In-Store Application for Innovshell Protection Film Available from $228 Onwards
━━━━━━━━⊱⋆⊰━━━━━━━━

📍     Shop Location:
1 Park Road, #02-109 People's Park Complex, Singapore 059108            ",2026-09-10 09:46:19
1460250843,"Rolex Submariner, Yachtmaster, Daydate, Datejust, Sky Dweller",rolex,S$270,270.0,Brand new,5.0,,roastedratmuncher,,https://www.carousell.sg/u/roastedratmuncher/,https://www.carousell.sg/p/1460250843,https://media.karousell.com/media/photos/products/2026/9/7/rolex_submariner_yachtmaster_d_1788788691_015236ef_progressive_thumbnail.jpg,https://media.karousell.com/media/photos/products/2026/9/7/rolex_submariner_yachtmaster_d_1788788691_015236ef_progressive_thumbnail.jpg,"- Collection of Rolex watches for sale
- Models include Submariner and Day-Date
- Available finishes: Gold, Two-Tone, Stainless Steel, Rose Gold
- Dial colors: Blue, Black, Green, White, Champagne
- Some models feature rubber straps
- Ideal for watch enthusiasts
- Message for details on specific models",2026-09-10 09:46:19
